Date,Open,High,Low,Close,Volume,Ticker,Daily_Return,HL_Spread,OC_Spread,Log_Return
2021-04-27,103.34,106.79,106.18,106.28,3795126,DEMO,0.02844977743371402,0.6099999999999994,2.9399999999999977,0.028052598032574268
2021-04-28,106.28,105.14,104.76,105.08,8614896,DEMO,-0.011290929619872103,0.37999999999999545,-1.2000000000000028,-0.011355156074273707
2021-04-29,105.08,103.98,102.01,103.15,6562632,DEMO,-0.018366958507803455,1.9699999999999989,-1.9299999999999926,-0.01853772530007816
2021-04-30,103.15,100.59,99.98,100.43,7398905,DEMO,-0.026369365002423595,0.6099999999999994,-2.719999999999999,-0.026723272112013124
2021-05-03,100.43,102.84,102.05,102.71,6345708,DEMO,0.022702379767001846,0.7900000000000063,2.279999999999987,0.02244851577246529
2021-05-04,102.71,103.9,103.41,103.75,5266399,DEMO,0.01012559633920751,0.4900000000000091,1.0400000000000063,0.010074675933094735
2021-05-05,103.75,104.5,103.1,103.69,3727364,DEMO,-0.0005783132530120527,1.4000000000000057,-0.060000000000002274,-0.0005784805406208941
2021-05-06,103.69,104.62,104.05,104.16,9476201,DEMO,0.004532741826598574,0.5700000000000074,0.46999999999999886,0.004522499890072381
2021-05-07,104.16,102.47,102.43,102.43,6582266,DEMO,-0.01660906298003062,0.03999999999999204,-1.7299999999999898,-0.016748540011815773
2021-05-10,102.43,106.32,105.9,106.22,1902473,DEMO,0.03700087864883317,0.4199999999999875,3.789999999999992,0.036332776545809686
2021-05-11,106.22,108.16,106.1,106.46,1126202,DEMO,0.0022594614950102176,2.0600000000000023,0.23999999999999488,0.002256912750358096
2021-05-12,106.46,106.82,106.27,106.67,9507150,DEMO,0.0019725718579748364,0.5499999999999972,0.21000000000000796,0.0019706288927801414
2021-05-13,106.67,108.26,107.81,107.86,2417158,DEMO,0.011155901378081978,0.45000000000000284,1.1899999999999977,0.011094133271689536
2021-05-14,107.86,108.9,108.42,108.67,2835932,DEMO,0.007509734841461224,0.480000000000004,0.8100000000000023,0.007481677165679347
2021-05-17,108.67,109.69,108.27,109.07,3672762,DEMO,0.0036808686850096084,1.4200000000000017,0.3999999999999915,0.0036741108658912593
2021-05-18,109.07,107.87,107.43,107.81,4716434,DEMO,-0.011552214174383346,0.4399999999999977,-1.259999999999991,-0.011619459389624913
2021-05-19,107.81,109.38,108.17,108.6,1455433,DEMO,0.00732770614970768,1.2099999999999937,0.789999999999992,0.007300988948808371
2021-05-20,108.6,112.21,111.65,111.7,9478748,DEMO,0.028545119705340793,0.5599999999999881,3.1000000000000085,0.02814529857532005
2021-05-21,111.7,114.37,113.18,113.99,2515554,DEMO,0.02050134288272143,1.1899999999999977,2.289999999999992,0.020294019173532032
2021-05-24,113.99,117.84,116.51,116.75,2584645,DEMO,0.02421265023247665,1.3299999999999983,2.760000000000005,0.02392417130031961
2021-05-25,116.75,116.51,115.39,115.89,4230786,DEMO,-0.007366167023554637,1.1200000000000045,-0.8599999999999994,-0.007393431202707097
2021-05-26,115.89,114.46,113.4,114.2,5676103,DEMO,-0.014582794028820456,1.059999999999988,-1.6899999999999977,-0.01469016812438981
2021-05-27,114.2,114.75,113.62,114.02,4416403,DEMO,-0.0015761821366024886,1.1299999999999955,-0.18000000000000682,-0.0015774256184740722
2021-05-28,114.02,114.19,113.9,114.15,8639214,DEMO,0.00114015085072805,0.28999999999999204,0.13000000000000966,0.001139501372368835
2021-05-31,114.15,116.55,115.78,116.06,8690115,DEMO,0.0167323696890056,0.769999999999996,1.9099999999999966,0.016593925786657592
2021-06-01,116.06,113.42,112.98,113.14,4621420,DEMO,-0.025159400310184377,0.4399999999999977,-2.9200000000000017,-0.025481308847452568
2021-06-02,113.14,116.26,115.51,115.77,4943439,DEMO,0.023245536503446962,0.75,2.6299999999999955,0.022979474302627347
2021-06-03,115.77,115.91,115.42,115.53,2251661,DEMO,-0.0020730759264057097,0.4899999999999949,-0.23999999999999488,-0.0020752277227097694
2021-06-04,115.53,115.42,114.65,114.83,2114100,DEMO,-0.0060590322859863655,0.769999999999996,-0.7000000000000028,-0.006077462706829317
2021-06-07,114.83,113.31,112.16,113.12,8816184,DEMO,-0.014891578855699694,1.1500000000000057,-1.7099999999999937,-0.015003571639835277
2021-06-08,113.12,110.57,109.76,110.35,2509390,DEMO,-0.02448727015558705,0.8099999999999881,-2.7700000000000102,-0.024792069445517283
2021-06-09,110.35,112.28,111.64,111.74,3007878,DEMO,0.01259628454916184,0.6400000000000006,1.3900000000000006,0.01251761132825739
2021-06-10,111.74,112.14,111.37,111.9,5712037,DEMO,0.0014318954716305843,0.769999999999996,0.1600000000000108,0.0014308712868768474
2021-06-11,111.9,110.9,109.2,109.77,9704225,DEMO,-0.019034852546916947,1.7000000000000028,-2.1300000000000097,-0.01921834761865447
2021-06-14,109.77,108.24,107.45,107.67,8228840,DEMO,-0.019130910084722563,0.789999999999992,-2.0999999999999943,-0.019316273871599506
2021-06-15,107.67,107.17,106.19,107.16,2804053,DEMO,-0.004736695458344986,0.980000000000004,-0.5100000000000051,-0.004747949151217644
2021-06-16,107.16,110.65,109.75,109.87,7281328,DEMO,0.02528928704740574,0.9000000000000057,2.710000000000008,0.02497480403638159
2021-06-17,109.87,109.52,109.01,109.48,5470756,DEMO,-0.003549649585874226,0.5099999999999909,-0.39000000000000057,-0.0035559645403112697
2021-06-18,109.48,107.28,106.69,107.04,9480171,DEMO,-0.022287175739861165,0.5900000000000034,-2.4399999999999977,-0.02253928779256001
2021-06-21,107.04,107.25,106.1,106.68,3827754,DEMO,-0.0033632286995515237,1.1500000000000057,-0.35999999999999943,-0.0033688970661047532
2021-06-22,106.68,106.5,105.86,106.28,5953799,DEMO,-0.0037495313085864623,0.6400000000000006,-0.4000000000000057,-0.0037565784222008004
2021-06-23,106.28,102.1,101.82,102.01,9239115,DEMO,-0.04017689123071133,0.28000000000000114,-4.269999999999996,-0.04100627319718522
2021-06-24,102.01,102.46,101.24,101.96,9351184,DEMO,-0.0004901480247035961,1.2199999999999989,-0.05000000000001137,-0.0004902681865129764
2021-06-25,101.96,102.24,101.62,101.63,4739469,DEMO,-0.0032365633581796782,0.6199999999999903,-0.3299999999999983,-0.0032418123582396183
2021-06-28,101.63,104.05,102.26,102.72,9642979,DEMO,0.010725179572960819,1.789999999999992,1.0900000000000034,0.010668072791976048
2021-06-29,102.72,105.91,105.13,105.6,3199318,DEMO,0.028037383177569986,0.7800000000000011,2.8799999999999955,0.02765153133050995
2021-06-30,105.6,107.6,106.6,107.42,6257386,DEMO,0.017234848484848575,1.0,1.8200000000000074,0.01708801320515228
2021-07-01,107.42,107.12,106.75,107.02,4094510,DEMO,-0.0037237013591510104,0.37000000000000455,-0.4000000000000057,-0.0037306515941547395
2021-07-02,107.02,105.46,104.73,105.28,1420888,DEMO,-0.016258643244253412,0.7299999999999898,-1.7399999999999949,-0.016392265306151496
2021-07-05,105.28,109.56,109.01,109.37,9295953,DEMO,0.03884878419452886,0.5499999999999972,4.090000000000003,0.03811316177012733
2021-07-06,109.37,109.66,109.03,109.5,6570090,DEMO,0.001188625765749185,0.6299999999999955,0.12999999999999545,0.0011879199094209946
2021-07-07,109.5,109.65,108.96,109.56,1190285,DEMO,0.0005479452054795164,0.6900000000000119,0.060000000000002274,0.0005477951383219629
2021-07-08,109.56,110.27,109.06,109.55,4196699,DEMO,-9.127418765975115e-05,1.2099999999999937,-0.010000000000005116,-9.12783534019027e-05
2021-07-09,109.55,110.46,109.81,109.91,3211130,DEMO,0.003286170698311164,0.6499999999999915,0.35999999999999943,0.0032807830393333693
2021-07-12,109.91,110.33,109.4,109.7,2207739,DEMO,-0.001910654171594861,0.9299999999999926,-0.20999999999999375,-0.0019124817996243647
2021-07-13,109.7,109.51,108.15,108.79,9176958,DEMO,-0.008295350957155834,1.3599999999999994,-0.9099999999999966,-0.008329948848193226
2021-07-14,108.79,108.0,107.45,107.93,4128411,DEMO,-0.007905138339920903,0.5499999999999972,-0.8599999999999994,-0.007936549595736303
2021-07-15,107.93,109.06,107.59,107.91,6130418,DEMO,-0.0001853052904661201,1.4699999999999989,-0.020000000000010232,-0.00018532246161275976
2021-07-16,107.91,107.39,106.56,107.06,3716826,DEMO,-0.00787693448243898,0.8299999999999983,-0.8499999999999943,-0.007908121410406942
2021-07-19,107.06,106.64,105.71,105.95,2488543,DEMO,-0.010368017933868878,0.9300000000000068,-1.1099999999999994,-0.01042214025092717
2021-07-20,105.95,106.16,105.43,106.15,6853294,DEMO,0.0018876828692779846,0.7299999999999898,0.20000000000000284,0.001885903434957049
2021-07-21,106.15,106.31,105.33,105.78,6929191,DEMO,-0.0034856335374470193,0.980000000000004,-0.37000000000000455,-0.003491722511431253
2021-07-22,105.78,108.47,107.53,108.2,3702303,DEMO,0.02287767063717161,0.9399999999999977,2.4200000000000017,0.022619900774547407
2021-07-23,108.2,104.36,103.64,103.93,3437587,DEMO,-0.03946395563770788,0.7199999999999989,-4.269999999999996,-0.04026377081205078
2021-07-26,103.93,105.95,105.33,105.66,7417115,DEMO,0.016645819301452702,0.6200000000000045,1.7299999999999898,0.01650879613583928
2021-07-27,105.66,107.79,107.29,107.67,6587757,DEMO,0.01902328222600791,0.5,2.010000000000005,0.01884460209145578
2021-07-28,107.67,104.54,104.05,104.35,2111288,DEMO,-0.030834958670010293,0.4900000000000091,-3.3200000000000074,-0.031320360304415915
2021-07-29,104.35,104.05,103.71,103.84,4298273,DEMO,-0.004887398179204472,0.3400000000000034,-0.5099999999999909,-0.004899380567429762
2021-07-30,103.84,103.77,103.02,103.3,8316359,DEMO,-0.005200308166409928,0.75,-0.5400000000000063,-0.005213876830187069
2021-08-02,103.3,101.96,100.64,101.15,9992719,DEMO,-0.020813165537269973,1.3199999999999932,-2.1499999999999915,-0.021032812511838275
2021-08-03,101.15,100.16,99.02,100.0,7323686,DEMO,-0.011369253583786487,1.1400000000000006,-1.1500000000000057,-0.011434377625663137
2021-08-04,100.0,98.96,98.19,98.36,7594244,DEMO,-0.01639999999999997,0.769999999999996,-1.6400000000000006,-0.01653596864009952
2021-08-05,98.36,101.74,100.19,100.98,1831635,DEMO,0.0266368442456284,1.5499999999999972,2.6200000000000045,0.026288260082777917
2021-08-06,100.98,102.94,102.38,102.42,2467217,DEMO,0.01426024955436711,0.5600000000000023,1.4399999999999977,0.014159528603634515
2021-08-09,102.42,104.63,104.27,104.41,3744686,DEMO,0.019429798867408588,0.35999999999999943,1.9899999999999949,0.01924345026761461
2021-08-10,104.41,105.78,105.21,105.57,4230545,DEMO,0.011110046930370654,0.5700000000000074,1.1599999999999966,0.011048783699584504
2021-08-11,105.57,103.83,103.66,103.81,8578689,DEMO,-0.016671402860661044,0.1700000000000017,-1.759999999999991,-0.016811934796449313
2021-08-12,103.81,103.49,102.86,103.03,8557065,DEMO,-0.007513727001252302,0.6299999999999955,-0.7800000000000011,-0.00754209724817738
2021-08-13,103.03,103.98,103.44,103.82,1231414,DEMO,0.007667669610792904,0.5400000000000063,0.789999999999992,0.007638422442106231
2021-08-16,103.82,102.54,101.77,101.94,3402110,DEMO,-0.01810826430360235,0.7700000000000102,-1.8799999999999955,-0.018274225487187268
2021-08-17,101.94,103.68,102.9,103.06,2643083,DEMO,0.010986855012752539,0.7800000000000011,1.1200000000000045,0.010926937988182497
2021-08-18,103.06,102.96,102.48,102.72,6050058,DEMO,-0.003299049097613027,0.47999999999998977,-0.3400000000000034,-0.0033045029584271553
2021-08-19,102.72,102.28,101.39,102.18,1021650,DEMO,-0.005257009345794317,0.8900000000000006,-0.539999999999992,-0.005270876038999055
2021-08-20,102.18,103.44,102.91,103.3,2404962,DEMO,0.010961049128987987,0.5300000000000011,1.1199999999999903,0.010901412222940877
2021-08-23,103.3,104.15,103.7,104.02,4023846,DEMO,0.006969990319457775,0.45000000000000284,0.7199999999999989,0.006945812219333435
2021-08-24,104.02,103.79,102.96,103.48,3913293,DEMO,-0.005191309363583807,0.8300000000000125,-0.539999999999992,-0.005204831027097909
2021-08-25,103.48,105.57,105.19,105.32,9594859,DEMO,0.01778121376111308,0.37999999999999545,1.8399999999999892,0.017624977310280093
2021-08-26,105.32,104.09,103.62,103.64,7825687,DEMO,-0.015951386251424116,0.46999999999999886,-1.6799999999999926,-0.016079978934199313
2021-08-27,103.64,105.33,104.56,104.63,4844328,DEMO,0.00955229641065225,0.769999999999996,0.9899999999999949,0.009506961699046704
2021-08-30,104.63,105.66,105.41,105.59,8779008,DEMO,0.009175188760393915,0.25,0.960000000000008,0.00913335242546722
2021-08-31,105.59,106.15,104.38,105.13,7020010,DEMO,-0.004356473150866624,1.7700000000000102,-0.46000000000000796,-0.004365990230683543
2021-09-01,105.13,106.21,105.11,105.68,8121782,DEMO,0.005231617996765969,1.0999999999999943,0.5500000000000114,0.005217980626330408
2021-09-02,105.68,104.08,103.04,103.73,6172886,DEMO,-0.01845193035579107,1.039999999999992,-1.9500000000000028,-0.01862429077033321
2021-09-03,103.73,105.46,104.87,105.19,5513207,DEMO,0.014075002410103066,0.5899999999999892,1.4599999999999937,0.013976869307445993
2021-09-06,105.19,105.03,104.24,104.93,9050763,DEMO,-0.002471717843901433,0.7900000000000063,-0.2599999999999909,-0.0024747775813630294
2021-09-07,104.93,104.33,103.94,104.14,2724854,DEMO,-0.007528828742971561,0.39000000000000057,-0.7900000000000063,-0.007557313435066679
2021-09-08,104.14,106.07,105.24,105.81,9771419,DEMO,0.0160361052429423,0.8299999999999983,1.6700000000000017,0.015908885181317403
2021-09-09,105.81,105.06,103.67,104.73,5695995,DEMO,-0.010206974766090116,1.3900000000000006,-1.0799999999999983,-0.010259423131015914
2021-09-10,104.73,103.11,102.02,102.55,2008314,DEMO,-0.020815430153728665,1.0900000000000034,-2.180000000000007,-0.02103512526666477
2021-09-13,102.55,100.39,100.06,100.18,5408608,DEMO,-0.0231106777181862,0.3299999999999983,-2.3699999999999903,-0.023381916588918826
2021-09-14,100.18,101.24,100.59,101.12,3493330,DEMO,0.009383110401277595,0.6499999999999915,0.9399999999999977,0.009339362469076446
2021-09-15,101.12,99.54,99.14,99.21,7730419,DEMO,-0.018888449367088667,0.4000000000000057,-1.9100000000000108,-0.019069114736736247
2021-09-16,99.21,102.82,101.84,101.85,7605949,DEMO,0.026610220743876534,0.9799999999999898,2.6400000000000006,0.02626232701100363
2021-09-17,101.85,98.77,98.53,98.7,5396208,DEMO,-0.030927835051546282,0.23999999999999488,-3.1499999999999915,-0.03141619623337881
2021-09-20,98.7,101.74,100.45,101.24,1711716,DEMO,0.025734549138804352,1.289999999999992,2.539999999999992,0.0254089892374873
2021-09-21,101.24,102.16,101.18,101.59,3767257,DEMO,0.003457131568550098,0.9799999999999898,0.3500000000000085,0.0034511694265303944
2021-09-22,101.59,101.54,100.7,101.48,8542242,DEMO,-0.0010827837385569694,0.8400000000000034,-0.10999999999999943,-0.0010833703723724807
2021-09-23,101.48,101.77,100.43,100.68,8359055,DEMO,-0.00788332676389436,1.3399999999999892,-0.7999999999999972,-0.007914564463966002
2021-09-24,100.68,101.74,100.6,101.31,2699660,DEMO,0.0062574493444576,1.1400000000000006,0.6299999999999955,0.006237952798470814
2021-09-27,101.31,101.56,101.1,101.28,7110845,DEMO,-0.00029612081729346595,0.46000000000000796,-0.030000000000001137,-0.0002961646697199745
2021-09-28,101.28,103.04,101.91,102.99,1345430,DEMO,0.016883886255924185,1.1300000000000097,1.7099999999999937,0.016742937741844335
2021-09-29,102.99,103.37,102.88,103.2,2857845,DEMO,0.002039032915817085,0.4900000000000091,0.21000000000000796,0.0020369569097519954
2021-09-30,103.2,103.56,103.0,103.46,3505365,DEMO,0.0025193798449612004,0.5600000000000023,0.2599999999999909,0.0025162115279066216
2021-10-01,103.46,103.29,102.62,102.93,7312379,DEMO,-0.005122752754687654,0.6700000000000017,-0.5299999999999869,-0.005135919036900832
2021-10-04,102.93,103.1,102.81,102.87,9135340,DEMO,-0.0005829204313611003,0.28999999999999204,-0.060000000000002274,-0.0005830903955293497
2021-10-05,102.87,103.64,102.37,103.38,1847405,DEMO,0.004957713619130777,1.269999999999996,0.5099999999999909,0.00494546462495442
2021-10-06,103.38,100.89,100.5,100.76,1233462,DEMO,-0.025343393306248685,0.39000000000000057,-2.6199999999999903,-0.025670068283483703
2021-10-07,100.76,99.11,98.23,98.75,7342869,DEMO,-0.01994839221913458,0.8799999999999955,-2.010000000000005,-0.020150047703178197
2021-10-08,98.75,100.19,99.14,99.88,3986068,DEMO,0.01144303797468349,1.0499999999999972,1.1299999999999955,0.011378061630341166
2021-10-11,99.88,100.63,99.18,100.17,2968921,DEMO,0.0029034841810173795,1.4499999999999886,0.29000000000000625,0.0028992772121005338
2021-10-12,100.17,100.46,99.92,99.92,4401447,DEMO,-0.0024957572127383143,0.539999999999992,-0.25,-0.002498876806350579
2021-10-13,99.92,100.24,99.47,99.98,6515328,DEMO,0.000600480384307378,0.769999999999996,0.060000000000002274,0.0006003001681019976
2021-10-14,99.98,100.93,99.85,100.53,9798834,DEMO,0.0055011002200440196,1.0800000000000125,0.5499999999999972,0.005486024431904432
2021-10-15,100.53,99.93,99.37,99.74,6369919,DEMO,-0.007858350741072329,0.5600000000000023,-0.7900000000000063,-0.007889390299352247
2021-10-18,99.74,99.52,98.37,98.61,2764694,DEMO,-0.011329456587126474,1.1499999999999915,-1.1299999999999955,-0.0113941237737387
2021-10-19,98.61,99.04,98.32,98.93,7471530,DEMO,0.0032451069871211047,0.7200000000000131,0.3200000000000074,0.003239852990893597
2021-10-20,98.93,97.68,96.69,97.51,2807254,DEMO,-0.014353583341756848,0.9900000000000091,-1.4200000000000017,-0.014457592488103618
2021-10-21,97.51,98.14,97.86,98.13,6002828,DEMO,0.006358322223361634,0.28000000000000114,0.6199999999999903,0.006338193371374524
2021-10-22,98.13,95.8,95.24,95.66,1131562,DEMO,-0.025170691939264245,0.5600000000000023,-2.469999999999999,-0.025492891966251405
2021-10-25,95.66,97.55,96.2,97.16,6904214,DEMO,0.015680535228935755,1.3499999999999943,1.5,0.015558865881820858
2021-10-26,97.16,98.67,97.62,97.88,7933966,DEMO,0.007410456978180324,1.0499999999999972,0.7199999999999989,0.007383134440499168
2021-10-27,97.88,98.8,98.12,98.28,6590240,DEMO,0.004086636697997692,0.6799999999999926,0.4000000000000057,0.004078309078507596
2021-10-28,98.28,100.3,99.59,99.76,9358827,DEMO,0.01505901505901508,0.7099999999999937,1.480000000000004,0.014946753718802665
2021-10-29,99.76,102.77,101.49,102.29,1360306,DEMO,0.025360866078588673,1.2800000000000011,2.530000000000001,0.025044615097135067
2021-11-01,102.29,104.76,103.43,103.87,8565991,DEMO,0.015446280183791128,1.3299999999999983,1.5799999999999983,0.015328200770803964
2021-11-02,103.87,101.09,100.83,101.04,3724274,DEMO,-0.02724559545585825,0.2600000000000051,-2.8299999999999983,-0.027623639197484333
2021-11-03,101.04,99.21,98.9,99.13,2594502,DEMO,-0.018903404592240824,0.30999999999998806,-1.9100000000000108,-0.01908435799742969
2021-11-04,99.13,98.26,98.21,98.23,2488303,DEMO,-0.009078987188540166,0.05000000000001137,-0.8999999999999915,-0.009120452358027753
2021-11-05,98.23,98.87,98.02,98.29,6982547,DEMO,0.0006108113610914234,0.8500000000000085,0.060000000000002274,0.0006106248917598647
2021-11-08,98.29,99.55,97.83,99.09,1518490,DEMO,0.00813917997761715,1.7199999999999989,0.7999999999999972,0.008106235492269893
2021-11-09,99.09,98.16,97.89,98.04,5229228,DEMO,-0.010596427490160432,0.269999999999996,-1.0499999999999972,-0.010652969410896123
2021-11-10,98.04,98.82,98.22,98.34,2903124,DEMO,0.003059975520195879,0.5999999999999943,0.29999999999999716,0.0030553033238815324
2021-11-11,98.34,97.5,96.7,97.26,3792537,DEMO,-0.010982306284319732,0.7999999999999972,-1.0799999999999983,-0.011043057008153606
2021-11-12,97.26,96.49,96.21,96.39,7254887,DEMO,-0.008945095619987686,0.28000000000000114,-0.8700000000000045,-0.008985343179762977
2021-11-15,96.39,94.86,94.29,94.39,4147887,DEMO,-0.02074904035688352,0.5699999999999932,-2.0,-0.02096732645902377
2021-11-16,94.39,94.37,92.29,93.11,7864684,DEMO,-0.013560758554931662,2.0799999999999983,-1.2800000000000011,-0.013653545436414612
2021-11-17,93.11,91.56,90.53,91.25,2587542,DEMO,-0.019976372033079115,1.0300000000000011,-1.8599999999999994,-0.0201785974378375
2021-11-18,91.25,90.24,89.73,89.94,4862163,DEMO,-0.014356164383561687,0.5099999999999909,-1.3100000000000023,-0.014460211120039592
2021-11-19,89.94,92.23,91.32,91.39,8745269,DEMO,0.016121859017122597,0.9100000000000108,1.4500000000000028,0.015993281941549007
2021-11-22,91.39,90.35,90.08,90.12,5856436,DEMO,-0.013896487580698058,0.269999999999996,-1.269999999999996,-0.013993947720066536
2021-11-23,90.12,94.35,93.49,93.7,8056784,DEMO,0.03972481136262762,0.8599999999999994,3.5799999999999983,0.03895607368033283
2021-11-24,93.7,94.49,94.33,94.42,9543144,DEMO,0.007684098185698929,0.1599999999999966,0.7199999999999989,0.00765472587376407
2021-11-25,94.42,95.17,94.36,94.71,7234408,DEMO,0.003071383181529219,0.8100000000000023,0.28999999999999204,0.003066676119869175
2021-11-26,94.71,94.28,92.99,93.52,1624773,DEMO,-0.012564671101256475,1.2900000000000063,-1.1899999999999977,-0.012644274074197012
2021-11-29,93.52,95.16,94.24,94.53,8581002,DEMO,0.010799828913601317,0.9200000000000017,1.0100000000000051,0.010741927273479905
2021-11-30,94.53,94.51,93.45,93.75,3017528,DEMO,-0.00825134877816569,1.0600000000000023,-0.7800000000000011,-0.008285579586772762
2021-12-01,93.75,94.29,93.57,93.95,2678332,DEMO,0.0021333333333333204,0.7200000000000131,0.20000000000000284,0.0021310610089541127
2021-12-02,93.95,97.62,97.14,97.58,2002021,DEMO,0.03863757317722194,0.480000000000004,3.6299999999999955,0.037909828528216824
2021-12-03,97.58,98.25,97.16,97.47,7292357,DEMO,-0.001127280180364787,1.0900000000000034,-0.10999999999999943,-0.0011279160385724626
2021-12-06,97.47,99.3,99.05,99.18,3185132,DEMO,0.01754385964912286,0.25,1.710000000000008,0.01739174271186924
2021-12-07,99.18,98.58,97.76,98.16,1292007,DEMO,-0.010284331518451428,0.8199999999999932,-1.0200000000000102,-0.010337580658331944
2021-12-08,98.16,99.21,98.12,98.14,7778519,DEMO,-0.00020374898125508079,1.0899999999999892,-0.01999999999999602,-0.00020376974089864739
2021-12-09,98.14,100.87,100.55,100.78,3928785,DEMO,0.02690034644385575,0.3200000000000074,2.6400000000000006,0.026544892590694726
2021-12-10,100.78,99.92,99.6,99.86,5791164,DEMO,-0.009128795395911937,0.3200000000000074,-0.9200000000000017,-0.009170718179988858
2021-12-13,99.86,102.89,102.5,102.6,2612119,DEMO,0.027438413779290904,0.39000000000000057,2.739999999999995,0.027068727664205833
2021-12-14,102.6,103.75,103.62,103.72,8927532,DEMO,0.010916179337232101,0.12999999999999545,1.1200000000000045,0.010857027933794608
2021-12-15,103.72,103.75,102.5,102.88,9776381,DEMO,-0.008098727342846113,1.25,-0.8400000000000034,-0.008131700181154368
2021-12-16,102.88,104.21,103.8,103.89,7277120,DEMO,0.009817262830482232,0.4099999999999966,1.0100000000000051,0.009769386593131145
2021-12-17,103.89,105.54,104.62,105.43,5216803,DEMO,0.014823370873038755,0.9200000000000017,1.5400000000000063,0.014714578506417969
2021-12-20,105.43,106.84,106.19,106.45,3583677,DEMO,0.00967466565493691,0.6500000000000057,1.019999999999996,0.009628165750630172
2021-12-21,106.45,104.66,103.83,103.97,1143704,DEMO,-0.023297322686707367,0.8299999999999983,-2.480000000000004,-0.02357299534960963
2021-12-22,103.97,103.19,102.74,102.87,9454364,DEMO,-0.01057997499278629,0.45000000000000284,-1.0999999999999943,-0.010636340846940078
2021-12-23,102.87,102.54,102.4,102.52,7731666,DEMO,-0.0034023524837173413,0.14000000000000057,-0.3500000000000085,-0.0034081536470683387
2021-12-24,102.52,102.66,102.4,102.44,8891784,DEMO,-0.0007803355442840276,0.2599999999999909,-0.0799999999999983,-0.000780640164545852
2021-12-27,102.44,103.78,103.17,103.42,8775872,DEMO,0.009566575556423373,0.6099999999999994,0.980000000000004,0.009521105636751025
2021-12-28,103.42,104.46,103.27,103.73,5714386,DEMO,0.0029974859795010023,1.1899999999999977,0.3100000000000023,0.0029930024756611904
2021-12-29,103.73,101.72,101.35,101.68,3396640,DEMO,-0.01976284584980237,0.37000000000000455,-2.049999999999997,-0.019960742562538058
2021-12-30,101.68,103.06,101.68,102.29,7375247,DEMO,0.005999213217938726,1.3799999999999955,0.6099999999999994,0.005981289587717502
2021-12-31,102.29,103.65,102.72,103.26,7994791,DEMO,0.009482842897643895,0.9300000000000068,0.9699999999999989,0.009438162982586975
2022-01-03,103.26,104.2,103.9,104.16,4278262,DEMO,0.00871586287042403,0.29999999999999716,0.8999999999999915,0.00867809900875592
2022-01-04,104.16,106.65,105.69,105.88,9246673,DEMO,0.01651305683563753,0.960000000000008,1.7199999999999989,0.016378198898641456
2022-01-05,105.88,107.4,106.82,107.23,8421473,DEMO,0.012750283339629798,0.5800000000000125,1.3500000000000085,0.01266968287315379
2022-01-06,107.23,108.41,107.3,108.0,2916796,DEMO,0.007180826261307338,1.1099999999999994,0.769999999999996,0.007155166892165281
2022-01-07,108.0,108.09,107.68,107.92,2286188,DEMO,-0.0007407407407407085,0.4099999999999966,-0.0799999999999983,-0.0007410152247192192
2022-01-10,107.92,105.97,105.17,105.27,9822405,DEMO,-0.02455522609340255,0.7999999999999972,-2.6500000000000057,-0.024861733636267033
2022-01-11,105.27,106.97,105.66,105.98,4085945,DEMO,0.006744561603495791,1.3100000000000023,0.710000000000008,0.006721918801382602
2022-01-12,105.98,106.4,106.04,106.34,5168773,DEMO,0.0033968673334592303,0.35999999999999943,0.35999999999999943,0.003391111011576487
2022-01-13,106.34,106.89,106.58,106.8,7637034,DEMO,0.0043257476020310826,0.3100000000000023,0.45999999999999375,0.004316418449901904
2022-01-14,106.8,105.14,104.3,104.79,8948838,DEMO,-0.018820224719101053,0.8400000000000034,-2.009999999999991,-0.0189995790392441
2022-01-17,104.79,103.23,103.11,103.12,2784094,DEMO,-0.015936635175112124,0.12000000000000455,-1.6700000000000017,-0.016064988855918342
2022-01-18,103.12,105.18,104.34,104.78,1239608,DEMO,0.016097750193948768,0.8400000000000034,1.6599999999999966,0.01596955534914168
2022-01-19,104.78,104.92,104.45,104.75,4662097,DEMO,-0.0002863141820957926,0.46999999999999886,-0.030000000000001137,-0.00028635517782652
2022-01-20,104.75,106.27,104.91,105.85,9737723,DEMO,0.010501193317422386,1.3599999999999994,1.0999999999999943,0.010446438778627002
2022-01-21,105.85,106.5,105.74,105.93,9054515,DEMO,0.0007557864903167122,0.7600000000000051,0.0800000000000125,0.0007555010275307957
2022-01-24,105.93,106.02,105.85,106.01,5297084,DEMO,0.0007552157084866895,0.1700000000000017,0.0799999999999983,0.0007549306766015271
2022-01-25,106.01,108.55,107.43,107.53,4146243,DEMO,0.014338269974530693,1.1199999999999903,1.519999999999996,0.01423644911742861
2022-01-26,107.53,106.76,105.3,106.73,5042942,DEMO,-0.007439784246256798,1.460000000000008,-0.7999999999999972,-0.007467597476561277
2022-01-27,106.73,107.3,106.73,106.92,1853159,DEMO,0.0017801930103999997,0.5699999999999932,0.18999999999999773,0.001778610344844587
2022-01-28,106.92,107.01,105.68,106.21,4898888,DEMO,-0.006640478862701138,1.3299999999999983,-0.710000000000008,-0.006662624937270054
2022-01-31,106.21,106.5,105.5,105.55,1895596,DEMO,-0.006214104133320797,1.0,-0.6599999999999966,-0.006233492039118653
2022-02-01,105.55,105.92,104.16,105.09,8648392,DEMO,-0.0043581241117952585,1.7600000000000051,-0.45999999999999375,-0.004367648416824379
